user_id,first_purchase,last_purchase,frequency,transaction_lines,units,monetary,customer_aov,recency_days,r_score,f_score,m_score,fm_score,segment
1515915625349200898,2019-09-28 10:52:31+00:00,2021-04-17 10:11:23+00:00,23,44,44,19005.65,826.3326086956522,228,3,5,5,5,Loyal Customers
1515915625312420307,2019-07-24 15:43:59+00:00,2021-09-27 08:29:02+00:00,34,45,45,18903.65,555.989705882353,66,4,5,5,5,Champions
1515915625203754816,2020-03-15 14:03:55+00:00,2021-10-05 09:35:29+00:00,16,27,27,18737.62,1171.10125,58,4,5,5,5,Champions
1515915625619479824,2021-03-30 11:51:27+00:00,2021-11-27 09:32:01+00:00,37,47,47,18682.3,504.927027027027,5,5,5,5,5,Champions
1515915625652257837,2021-06-19 08:09:33+00:00,2021-11-30 13:21:14+00:00,24,33,33,18542.06,772.5858333333334,1,5,5,5,5,Champions
1515915625392813456,2019-12-29 17:54:14+00:00,2021-11-25 16:52:15+00:00,34,43,43,18517.57,544.6344117647059,6,5,5,5,5,Champions
1515915625356217443,2019-11-22 15:23:47+00:00,2020-12-28 12:26:49+00:00,26,46,46,18291.79,703.5303846153846,338,2,5,5,5,At Risk
1515915625572935426,2021-01-15 07:47:14+00:00,2021-06-06 12:10:57+00:00,33,48,48,18184.51,551.0457575757575,178,3,5,5,5,Loyal Customers
1515915625034515092,2019-02-07 12:13:02+00:00,2021-09-23 12:15:36+00:00,11,49,49,18005.15,1636.8318181818183,69,4,5,5,5,Champions
1515915625291630542,2019-06-29 14:17:31+00:00,2021-11-30 15:27:00+00:00,35,49,49,17947.87,512.7962857142857,1,5,5,5,5,Champions
1515915625681317236,2021-09-18 13:03:03+00:00,2021-11-29 15:31:57+00:00,44,58,58,17674.7,401.69772727272726,2,5,5,5,5,Champions
1515915625689734410,2021-10-01 11:21:27+00:00,2021-11-20 11:54:00+00:00,25,35,35,17670.05,706.802,11,5,5,5,5,Champions
1515915625620176355,2021-03-23 15:20:19+00:00,2021-10-05 13:00:49+00:00,26,35,35,17619.27,677.6642307692308,57,5,5,5,5,Champions
1461815178571022602,2019-10-20 07:11:31+00:00,2020-12-05 18:35:56+00:00,37,43,43,17587.55,475.33918918918914,361,1,5,5,5,At Risk
1515915625431544502,2020-03-24 09:40:37+00:00,2021-10-27 14:42:24+00:00,29,40,40,17576.09,606.0720689655172,35,5,5,5,5,Champions
1515915625061552059,2019-05-18 16:07:58+00:00,2020-10-17 12:58:28+00:00,4,29,29,17393.15,4348.2875,410,1,3,5,4,At Risk
1515915625431076577,2020-08-24 11:25:32+00:00,2021-11-30 08:40:39+00:00,33,36,36,17016.07,515.6384848484848,2,5,5,5,5,Champions
1515915625395142387,2020-02-16 14:31:39+00:00,2021-09-28 12:41:33+00:00,22,29,29,16970.53,771.3877272727273,64,4,5,5,5,Champions
1366174905980158456,2020-01-25 23:06:12+00:00,2021-11-23 19:55:25+00:00,7,44,44,16889.44,2412.7771428571427,8,5,4,5,4,Champions
1515915625242360263,2019-12-01 15:34:22+00:00,2021-06-30 13:04:07+00:00,4,23,23,16765.23,4191.3075,154,4,3,5,4,Champions
1515915625040669705,2018-12-08 12:00:21+00:00,2021-09-23 12:32:40+00:00,40,49,49,16464.62,411.6155,69,4,5,5,5,Champions
1515915625346478773,2020-01-07 13:14:02+00:00,2020-11-05 18:54:14+00:00,7,20,20,16441.489999999998,2348.7842857142855,391,1,4,5,4,At Risk
1515915625201150947,2020-06-06 14:07:33+00:00,2021-11-27 13:12:23+00:00,26,38,38,16363.04,629.3476923076923,4,5,5,5,5,Champions
1515915625619996791,2021-06-14 08:54:25+00:00,2021-11-27 11:51:59+00:00,31,34,34,16225.36,523.3987096774193,4,5,5,5,5,Champions
1515915625367597099,2020-01-29 23:13:59+00:00,2021-02-09 21:10:28+00:00,38,43,43,16159.24,425.24315789473684,295,2,5,5,5,At Risk
1515915625653530103,2021-11-18 03:11:25+00:00,2021-11-18 09:03:18+00:00,2,31,31,16045.29,8022.645,14,5,2,5,4,Champions
1515915625194705874,2019-12-30 08:24:09+00:00,2021-11-20 11:29:36+00:00,19,27,27,15971.95,840.6289473684211,11,5,5,5,5,Champions
1515915625194366134,2019-08-03 16:57:45+00:00,2020-03-16 11:42:18+00:00,37,43,43,15938.76,430.7772972972973,625,1,5,5,5,At Risk
1481116091374633901,2018-12-05 08:25:56+00:00,2020-12-28 11:32:53+00:00,51,52,52,15295.16,299.90509803921566,338,2,5,5,5,At Risk
1515915625628084628,2021-09-12 09:28:32+00:00,2021-11-13 17:39:30+00:00,32,39,39,15280.14,477.504375,18,5,5,5,5,Champions
1515915625507860901,2020-11-26 13:38:27+00:00,2021-02-13 11:16:20+00:00,17,25,25,15158.210000000001,891.659411764706,291,2,5,5,5,At Risk
1515915625253008698,2019-04-08 20:53:58+00:00,2021-10-15 17:05:16+00:00,28,36,36,15116.73,539.8832142857143,47,5,5,5,5,Champions
1515915625658307297,2021-07-17 07:56:44+00:00,2021-10-04 12:23:09+00:00,23,40,40,15110.79,656.9908695652174,58,4,5,5,5,Champions
1515915625258808508,2019-10-10 11:35:24+00:00,2021-11-27 13:49:55+00:00,23,29,29,15040.24,653.9234782608695,4,5,5,5,5,Champions
1515915625049863359,2019-02-16 18:23:02+00:00,2021-08-27 14:33:12+00:00,30,48,48,14884.82,496.16066666666666,96,4,5,5,5,Champions
1515915625145423720,2019-06-09 06:19:23+00:00,2020-11-25 14:00:15+00:00,47,51,51,14823.73,315.39851063829786,371,1,5,5,5,At Risk
1515915625634732353,2021-05-05 14:47:12+00:00,2021-09-24 16:09:04+00:00,43,43,43,14772.17,343.5388372093023,68,4,5,5,5,Champions
1515915625619509196,2021-03-19 08:18:47+00:00,2021-04-18 13:50:16+00:00,17,25,25,14755.31,867.9594117647058,227,3,5,5,5,Loyal Customers
1515915625492646249,2020-08-31 18:06:21+00:00,2021-07-06 14:39:42+00:00,13,38,38,14714.45,1131.8807692307694,148,4,5,5,5,Champions
1515915625683245831,2021-10-21 11:45:23+00:00,2021-12-01 07:55:47+00:00,32,33,33,14619.39,456.8559375,1,5,5,5,5,Champions
1515915625688771344,2021-09-28 09:06:27+00:00,2021-11-29 15:45:40+00:00,34,49,49,14427.279999999999,424.33176470588234,2,5,5,5,5,Champions
1515915625696218186,2021-10-15 04:21:59+00:00,2021-12-01 07:36:53+00:00,22,33,33,14163.84,643.8109090909091,1,5,5,5,5,Champions
1515915625202901325,2019-01-27 16:57:48+00:00,2021-08-31 17:35:17+00:00,17,27,27,14128.119999999999,831.0658823529411,92,4,5,5,5,Champions
1515915625428369399,2020-03-11 12:04:11+00:00,2021-08-24 16:25:05+00:00,31,37,37,14070.43,453.8848387096774,99,4,5,5,5,Champions
1515915625620289708,2021-03-24 12:23:55+00:00,2021-06-30 11:23:50+00:00,11,16,16,13979.98,1270.9072727272726,154,4,5,5,5,Champions
1515915625414987668,2020-02-14 07:44:26+00:00,2020-12-22 15:23:28+00:00,11,13,13,13904.11,1264.01,344,2,5,5,5,At Risk
1515915625424278685,2021-09-15 11:20:47+00:00,2021-09-28 07:05:52+00:00,2,4,4,13895.900000000001,6947.950000000001,65,4,2,5,4,Champions
1469637314467595122,2019-02-26 13:38:02+00:00,2021-10-12 14:46:09+00:00,21,29,29,13774.42,655.9247619047619,50,5,5,5,5,Champions
1515915625631486558,2021-04-14 05:44:11+00:00,2021-05-14 11:24:04+00:00,23,31,31,13771.34,598.7539130434783,201,3,5,5,5,Loyal Customers
1515915625330495599,2019-08-20 09:35:53+00:00,2020-06-26 14:08:40+00:00,20,30,30,13748.34,687.417,523,1,5,5,5,At Risk
1515915625160191148,2019-11-24 18:53:18+00:00,2020-03-25 19:20:05+00:00,7,23,23,13718.02,1959.717142857143,616,1,4,5,4,At Risk
1515915625196319302,2021-07-11 06:11:49+00:00,2021-11-30 07:43:35+00:00,29,38,38,13701.94,472.48068965517245,2,5,5,5,5,Champions
1515915625282504083,2019-12-04 21:48:30+00:00,2021-06-06 05:14:06+00:00,11,19,19,13588.75,1235.340909090909,179,3,5,5,5,Loyal Customers
1515915625160078216,2021-09-20 08:29:22+00:00,2021-11-19 14:06:04+00:00,11,11,11,13570.390000000001,1233.6718181818183,12,5,5,5,5,Champions
1515915625618252567,2021-03-18 09:55:42+00:00,2021-04-12 03:52:06+00:00,21,36,36,13526.060000000001,644.0980952380953,234,3,5,5,5,Loyal Customers
1313987370474800074,2019-02-06 23:47:57+00:00,2020-11-29 12:34:29+00:00,37,50,50,13524.199999999999,365.51891891891887,367,1,5,5,5,At Risk
1515915625599029972,2021-05-08 14:24:00+00:00,2021-09-29 09:14:55+00:00,19,24,24,13473.78,709.1463157894738,64,4,5,5,5,Champions
1515915625695387907,2021-10-13 10:27:13+00:00,2021-11-30 09:11:20+00:00,28,33,33,13373.17,477.61321428571426,2,5,5,5,5,Champions
1515915625660080279,2021-07-22 13:37:03+00:00,2021-09-09 16:11:32+00:00,21,29,29,13294.87,633.0890476190476,83,4,5,5,5,Champions
1515915625030679920,2019-04-07 11:38:13+00:00,2021-11-28 14:05:05+00:00,20,31,31,13250.53,662.5265,3,5,5,5,5,Champions
1515915625666392523,2021-08-01 20:04:32+00:00,2021-10-16 10:42:25+00:00,17,24,24,13226.83,778.0488235294117,46,5,5,5,5,Champions
1515915625517792146,2020-09-25 09:51:44+00:00,2021-11-30 12:34:44+00:00,13,20,20,13168.82,1012.9861538461538,1,5,5,5,5,Champions
1515915625613761909,2021-03-06 18:06:38+00:00,2021-03-06 18:14:47+00:00,2,4,4,13068.71,6534.355,270,3,2,5,4,Loyal Customers
1515915625530747254,2021-03-19 13:59:11+00:00,2021-11-29 16:30:20+00:00,33,36,36,12913.42,391.3157575757576,2,5,5,5,5,Champions
1515915625249045625,2019-12-14 10:43:32+00:00,2021-09-27 14:19:25+00:00,25,32,32,12832.53,513.3012,65,4,5,5,5,Champions
1515915625527382736,2021-04-25 10:08:36+00:00,2021-10-08 18:25:13+00:00,20,21,21,12796.27,639.8135,54,5,5,5,5,Champions
1515915625669809495,2021-08-18 14:26:10+00:00,2021-11-30 15:11:21+00:00,21,26,26,12791.92,609.1390476190476,1,5,5,5,5,Champions
1515915625520579857,2021-03-31 11:10:58+00:00,2021-11-29 09:55:23+00:00,42,42,42,12730.33,303.10309523809525,3,5,5,5,5,Champions
1455157768909488396,2019-11-07 14:44:36+00:00,2020-07-25 08:14:45+00:00,18,21,21,12725.34,706.9633333333334,495,1,5,5,5,At Risk
1515915625530260620,2021-01-07 09:12:36+00:00,2021-10-15 10:20:29+00:00,23,33,33,12672.88,550.9947826086956,47,5,5,5,5,Champions
1515915625174110716,2019-02-19 06:27:00+00:00,2021-11-08 13:39:48+00:00,12,16,16,12619.21,1051.6008333333332,23,5,5,5,5,Champions
1515915625492072864,2020-09-09 08:14:29+00:00,2021-03-05 08:34:51+00:00,18,27,27,12590.84,699.4911111111111,272,3,5,5,5,Loyal Customers
1515915625347276694,2020-03-09 19:59:04+00:00,2021-03-06 10:37:14+00:00,14,43,43,12565.44,897.5314285714286,270,3,5,5,5,Loyal Customers
1515915625256173487,2019-02-12 07:38:16+00:00,2021-08-13 11:13:18+00:00,37,42,42,12507.75,338.0472972972973,110,4,5,5,5,Champions
1515915625165920537,2020-09-29 10:52:17+00:00,2021-11-26 12:28:01+00:00,31,37,37,12507.31,403.4616129032258,5,5,5,5,5,Champions
1515915625217790680,2019-08-29 08:32:01+00:00,2020-10-24 22:18:29+00:00,12,28,28,12503.34,1041.945,403,1,5,5,5,At Risk
1515915625647539250,2021-06-15 09:08:58+00:00,2021-12-01 05:00:56+00:00,27,41,41,12378.17,458.45074074074074,1,5,5,5,5,Champions
1515915625643152342,2021-05-19 08:30:46+00:00,2021-11-06 11:41:00+00:00,19,27,27,12287.37,646.7036842105264,25,5,5,5,5,Champions
1515915625533455200,2021-08-05 14:10:24+00:00,2021-11-30 14:31:01+00:00,13,18,18,12212.09,939.3915384615385,1,5,5,5,5,Champions
1515915625663535698,2021-07-29 13:11:24+00:00,2021-10-17 09:22:59+00:00,25,36,36,12200.57,488.02279999999996,46,5,5,5,5,Champions
1515915625622090005,2021-10-15 12:45:22+00:00,2021-11-21 12:41:03+00:00,11,20,20,12123.55,1102.140909090909,10,5,5,5,5,Champions
1515915625410626601,2020-03-08 17:02:06+00:00,2021-11-27 09:44:58+00:00,28,31,31,12098.5,432.0892857142857,5,5,5,5,5,Champions
1515915625713346697,2021-11-17 22:53:57+00:00,2021-11-22 01:01:21+00:00,5,7,7,12017.17,2403.434,10,5,4,5,4,Champions
1515915625320883828,2019-11-27 03:36:21+00:00,2021-10-26 09:44:47+00:00,17,25,25,11960.81,703.5770588235293,37,5,5,5,5,Champions
1515915625400536843,2020-02-29 13:58:00+00:00,2021-04-20 06:40:06+00:00,20,29,29,11864.61,593.2305,226,3,5,5,5,Loyal Customers
1515915625675271225,2021-08-28 13:22:01+00:00,2021-11-21 14:33:36+00:00,13,19,19,11854.91,911.9161538461539,10,5,5,5,5,Champions
1515915625504278972,2021-07-17 07:28:58+00:00,2021-08-28 07:56:30+00:00,9,14,14,11822.5,1313.611111111111,96,4,4,5,4,Champions
1515915625196321540,2019-02-16 12:38:12+00:00,2021-11-28 18:10:38+00:00,28,30,30,11745.75,419.49107142857144,3,5,5,5,5,Champions
1515915625297756674,2019-10-14 07:01:46+00:00,2021-03-21 11:43:40+00:00,12,20,20,11725.58,977.1316666666667,255,3,5,5,5,Loyal Customers
1515915625160053649,2019-04-18 16:32:17+00:00,2021-08-20 14:48:55+00:00,13,27,27,11709.67,900.7438461538461,103,4,5,5,5,Champions
1515915625423616132,2021-01-09 10:57:55+00:00,2021-11-23 16:09:15+00:00,18,23,23,11697.39,649.855,8,5,5,5,5,Champions
1515915625682928829,2021-10-27 12:28:38+00:00,2021-12-01 08:57:17+00:00,17,18,18,11664.11,686.1241176470588,1,5,5,5,5,Champions
1515915625382595982,2020-02-03 07:50:12+00:00,2021-03-05 02:39:18+00:00,8,12,12,11624.93,1453.11625,272,3,4,5,4,Loyal Customers
1515915625430862450,2020-06-09 09:12:07+00:00,2021-05-10 10:09:46+00:00,27,30,30,11624.3,430.5296296296296,205,3,5,5,5,Loyal Customers
1515915625356229476,2020-06-10 14:48:46+00:00,2021-06-16 13:49:13+00:00,21,23,23,11608.62,552.7914285714286,168,3,5,5,5,Loyal Customers
1515915625105336802,2020-06-11 14:48:02+00:00,2021-08-14 08:16:41+00:00,22,26,26,11523.44,523.7927272727273,110,4,5,5,5,Champions
1515915625213029766,2019-03-06 04:01:11+00:00,2021-08-11 04:37:52+00:00,16,24,24,11493.47,718.341875,113,4,5,5,5,Champions
1515915625661363399,2021-08-20 08:52:41+00:00,2021-11-28 13:42:15+00:00,12,13,13,11456.93,954.7441666666667,3,5,5,5,5,Champions
1515915625341392875,2019-10-11 12:07:04+00:00,2021-08-20 07:14:30+00:00,10,12,12,11435.93,1143.593,104,4,5,5,5,Champions
1515915625614563420,2021-08-03 19:38:59+00:00,2021-09-16 16:49:49+00:00,24,30,30,11424.68,476.02833333333336,76,4,5,5,5,Champions
1515915625604715026,2021-11-08 05:02:22+00:00,2021-11-25 12:01:58+00:00,6,6,6,11366.14,1894.3566666666666,6,5,4,5,4,Champions
1515915625381514184,2019-12-12 11:30:43+00:00,2021-11-24 12:03:09+00:00,12,13,13,11355.44,946.2866666666667,7,5,5,5,5,Champions
1515915625431500649,2021-08-22 18:44:55+00:00,2021-11-17 17:36:20+00:00,14,22,22,11312.86,808.0614285714286,14,5,5,5,5,Champions
1515915625155977254,2019-10-24 12:10:52+00:00,2020-12-11 11:53:27+00:00,15,28,28,11258.56,750.5706666666666,355,1,5,5,5,At Risk
1515915625207896073,2019-03-14 09:03:08+00:00,2021-11-29 08:58:21+00:00,15,19,19,11235.41,749.0273333333333,3,5,5,5,5,Champions
1515915625193084979,2019-02-16 10:39:55+00:00,2021-11-11 15:23:09+00:00,25,32,32,11219.2,448.76800000000003,20,5,5,5,5,Champions
1515915625403588243,2020-01-26 10:59:43+00:00,2021-02-28 16:20:46+00:00,13,23,23,11166.630000000001,858.9715384615386,276,2,5,5,5,At Risk
1515915625527832885,2020-10-19 09:20:45+00:00,2021-10-01 13:55:59+00:00,20,26,26,11114.06,555.703,61,4,5,5,5,Champions
1515915625267513973,2019-07-15 16:59:35+00:00,2021-05-16 06:43:40+00:00,18,36,36,11093.83,616.3238888888889,200,3,5,5,5,Loyal Customers
1515915625536560846,2021-04-13 07:40:05+00:00,2021-11-25 15:57:49+00:00,34,45,45,11055.74,325.1688235294118,6,5,5,5,5,Champions
1515915625486908040,2020-07-15 10:44:22+00:00,2021-11-02 09:21:59+00:00,16,50,50,11009.13,688.070625,30,5,5,5,5,Champions
1515915625596239725,2021-01-23 13:00:29+00:00,2021-04-29 09:07:56+00:00,9,13,13,10997.18,1221.908888888889,217,3,4,5,4,Loyal Customers
1515915625642437738,2021-08-21 11:45:45+00:00,2021-11-21 14:47:11+00:00,22,31,31,10954.35,497.925,10,5,5,5,5,Champions
1515915625342594102,2019-09-10 06:43:01+00:00,2020-11-13 11:20:58+00:00,8,13,13,10937.32,1367.165,383,1,4,5,4,At Risk
1515915625691628082,2021-10-08 09:06:26+00:00,2021-11-24 16:14:29+00:00,11,17,17,10869.460000000001,988.1327272727274,7,5,5,5,5,Champions
1515915625204028061,2019-05-18 11:43:02+00:00,2021-07-13 10:37:18+00:00,12,15,15,10858.12,904.8433333333334,141,4,5,5,5,Champions
1515915625306709154,2019-06-08 10:11:43+00:00,2020-02-26 09:45:24+00:00,15,19,19,10836.49,722.4326666666667,645,1,5,5,5,At Risk
1515915625630099182,2021-04-25 11:36:51+00:00,2021-11-17 09:49:09+00:00,17,21,21,10673.53,627.854705882353,15,5,5,5,5,Champions
1515915625708812791,2021-11-10 06:57:55+00:00,2021-11-27 13:33:20+00:00,17,22,22,10672.59,627.7994117647058,4,5,5,5,5,Champions
1515915625563839863,2020-12-18 08:30:27+00:00,2021-01-26 11:17:08+00:00,11,20,20,10648.630000000001,968.0572727272728,309,2,5,5,5,At Risk
1515915625430469404,2020-09-09 10:59:00+00:00,2021-11-28 13:33:41+00:00,8,11,11,10644.619999999999,1330.5774999999999,3,5,4,5,4,Champions
1515915625694090046,2021-10-10 14:44:32+00:00,2021-11-29 21:32:34+00:00,14,17,17,10566.119999999999,754.722857142857,2,5,5,5,5,Champions
1515915625499383346,2020-09-12 09:01:57+00:00,2021-01-04 08:28:14+00:00,12,17,17,10501.07,875.0891666666666,332,2,5,5,5,At Risk
1454251140169334999,2019-11-30 22:23:37+00:00,2020-03-15 12:46:14+00:00,18,29,29,10498.36,583.2422222222223,626,1,5,5,5,At Risk
1515915625564821159,2020-12-18 15:59:34+00:00,2021-03-10 15:24:06+00:00,20,22,22,10489.6,524.48,266,3,5,5,5,Loyal Customers
1515915625404803176,2020-03-01 09:50:10+00:00,2021-11-29 13:22:57+00:00,19,26,26,10436.11,549.2689473684211,2,5,5,5,5,Champions
1515915625254846469,2019-03-21 13:43:30+00:00,2020-01-10 12:18:48+00:00,4,35,35,10370.45,2592.6125,691,1,3,5,4,At Risk
1515915625517717591,2020-12-01 12:20:47+00:00,2021-08-22 14:31:59+00:00,15,16,16,10362.460000000001,690.8306666666667,101,4,5,5,5,Champions
1515915625597253465,2021-03-01 11:29:39+00:00,2021-11-29 10:18:26+00:00,27,33,33,10335.59,382.79962962962964,2,5,5,5,5,Champions
1515915625619539588,2021-04-16 17:59:25+00:00,2021-11-30 16:58:43+00:00,28,30,30,10335.46,369.1235714285714,1,5,5,5,5,Champions
1515915625402362786,2020-02-09 08:25:49+00:00,2021-07-18 10:39:50+00:00,11,20,20,10312.45,937.4954545454547,136,4,5,5,5,Champions
1515915625715592802,2021-11-22 09:58:49+00:00,2021-11-30 14:25:46+00:00,10,12,12,10292.77,1029.277,1,5,5,5,5,Champions
1515915625390501323,2020-03-08 10:53:15+00:00,2021-06-04 09:56:35+00:00,4,7,7,10264.96,2566.24,181,3,3,5,4,Loyal Customers
1515915625701091951,2021-10-28 13:34:38+00:00,2021-11-30 12:35:27+00:00,9,14,14,10258.47,1139.83,1,5,4,5,4,Champions
1515915625675177650,2021-11-20 07:26:07+00:00,2021-11-21 08:39:09+00:00,9,19,19,10252.6,1139.177777777778,11,5,4,5,4,Champions
1515915625561550912,2021-06-18 08:59:06+00:00,2021-10-04 08:00:19+00:00,22,30,30,10189.65,463.16590909090905,59,4,5,5,5,Champions
1515915625631730344,2021-04-14 10:07:10+00:00,2021-07-24 08:02:59+00:00,13,22,22,10162.67,781.7438461538461,131,4,5,5,5,Champions
1515915625422671280,2020-03-02 08:04:18+00:00,2020-11-08 07:23:13+00:00,23,28,28,10079.380000000001,438.2339130434783,389,1,5,5,5,At Risk
1515915625438191331,2021-02-10 13:10:33+00:00,2021-07-25 07:46:15+00:00,16,21,21,10021.31,626.331875,130,4,5,5,5,Champions
1515915625234001699,2020-11-19 07:58:33+00:00,2021-01-16 17:27:41+00:00,9,21,21,9991.69,1110.187777777778,319,2,4,5,4,At Risk
1515915625499662027,2020-08-21 10:59:23+00:00,2021-08-03 11:42:36+00:00,22,26,26,9942.73,451.9422727272727,120,4,5,5,5,Champions
1515915625640051382,2021-05-08 18:20:11+00:00,2021-05-15 16:44:06+00:00,10,14,14,9873.17,987.317,200,3,5,5,5,Loyal Customers
1515915625662881803,2021-07-24 04:11:16+00:00,2021-08-05 12:25:18+00:00,13,24,24,9829.9,756.1461538461538,118,4,5,5,5,Champions
1515915625629847500,2021-07-27 11:19:14+00:00,2021-11-27 12:53:51+00:00,18,27,27,9742.48,541.2488888888888,4,5,5,5,5,Champions
1515915625310820947,2019-07-10 15:13:32+00:00,2021-11-29 13:58:14+00:00,20,27,27,9638.630000000001,481.9315,2,5,5,5,5,Champions
1515915625204019578,2019-03-17 15:27:01+00:00,2021-09-27 11:48:47+00:00,15,17,17,9608.4,640.56,65,4,5,5,5,Champions
1515915625698683278,2021-10-20 16:15:09+00:00,2021-11-30 13:42:27+00:00,17,20,20,9579.24,563.484705882353,1,5,5,5,5,Champions
1313753318916359090,2018-12-08 15:08:35+00:00,2019-11-28 08:39:32+00:00,23,24,24,9562.79,415.7734782608696,735,1,5,5,5,At Risk
1515915625428351336,2021-05-08 14:45:54+00:00,2021-11-22 09:07:22+00:00,15,24,24,9562.23,637.482,10,5,5,5,5,Champions
1515915625333060578,2020-07-25 17:10:57+00:00,2020-08-06 18:33:35+00:00,5,15,15,9560.279999999999,1912.0559999999998,482,1,4,5,4,At Risk
1515915625089567135,2019-01-18 10:05:08+00:00,2021-11-30 15:08:17+00:00,15,16,16,9513.64,634.2426666666667,1,5,5,5,5,Champions
1515915625598340349,2021-04-03 10:11:15+00:00,2021-11-26 06:26:11+00:00,24,33,33,9480.31,395.0129166666666,6,5,5,5,5,Champions
1515915625619517030,2021-04-24 17:47:04+00:00,2021-08-29 10:05:55+00:00,10,12,12,9477.45,947.7450000000001,94,4,5,5,5,Champions
1367431176582594560,2020-06-19 14:09:23+00:00,2020-12-25 08:08:03+00:00,10,15,15,9446.91,944.691,342,2,5,5,5,At Risk
1515915625697377421,2021-10-21 14:27:28+00:00,2021-12-01 07:32:23+00:00,17,20,20,9386.1,552.1235294117647,1,5,5,5,5,Champions
1515915625411622252,2021-07-08 18:37:34+00:00,2021-09-01 10:10:27+00:00,21,29,29,9384.07,446.86047619047616,91,4,5,5,5,Champions
1515915625656931092,2021-08-22 15:31:24+00:00,2021-09-08 12:00:16+00:00,18,21,21,9367.04,520.3911111111112,84,4,5,5,5,Champions
1515915625528758101,2020-12-02 17:53:09+00:00,2020-12-26 18:26:40+00:00,3,4,4,9267.71,3089.236666666666,340,2,3,5,4,At Risk
1515915625431450408,2020-07-13 08:17:15+00:00,2021-08-26 12:57:00+00:00,22,29,29,9239.27,419.9668181818182,97,4,5,5,5,Champions
1515915625668283386,2021-08-20 13:25:07+00:00,2021-11-29 12:45:41+00:00,24,25,25,9235.97,384.8320833333333,2,5,5,5,5,Champions
1515915625379328278,2020-01-30 11:07:59+00:00,2021-08-05 11:06:58+00:00,15,17,17,9231.4,615.4266666666666,118,4,5,5,5,Champions
1515915625676835873,2021-09-07 12:53:21+00:00,2021-11-11 08:32:22+00:00,34,38,38,9226.15,271.3573529411765,21,5,5,5,5,Champions
1515915625603699574,2021-03-06 07:01:27+00:00,2021-10-20 06:38:49+00:00,14,23,23,9157.06,654.0757142857143,43,5,5,5,5,Champions
1515915625493796826,2020-07-23 12:19:42+00:00,2021-10-21 06:19:10+00:00,16,21,21,9145.699999999999,571.6062499999999,42,5,5,5,5,Champions
